0.40566,0.37255,0.34655,0.32562,0.30845
0.37915,0.34251,0.31369,0.29051,0.27151
0.35862,0.3192,0.28822,0.26334,0.24299
0.34227,0.30063,0.26796,0.24178,0.22043
0.32896,0.28551,0.25149,0.2243,0.20221
