0.40987,0.37687,0.35092,0.33004,0.31289
0.38338,0.34681,0.31803,0.29485,0.27584
0.36285,0.32348,0.2925,0.26759,0.24719
0.34649,0.30487,0.27216,0.24592,0.22449
0.33316,0.28971,0.25562,0.22834,0.20615
